player_id,name,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,est_woba,est_woba_minus_woba_diff,avg_woba,woba_2023,z_scores_avg_woba,zscore_difference
602104, Ramon Urias,2021.5,370.5,249.0,0.2635,0.26,0.0034999999999999996,0.413,0.4235,-0.010499999999999999,0.33199999999999996,-0.00499999999999995,0.327,0.308,-0.038767512236482976,-0.39412136126376984
605119, Brian Anderson,2020.0,459.25,304.25,0.25125000000000003,0.2395,0.011750000000000002,0.398,0.40349999999999997,-0.005499999999999975,0.3205,0.0,0.3205,0.298,-0.24880544551771944,-0.45916331415326284
605137, Josh Bell,2020.0,602.75,418.5,0.26625,0.273,-0.006749999999999975,0.4695,0.47250000000000003,-0.00300000000000005,0.3605,-0.008,0.3525,0.328,0.7852274567899045,-0.6679565579486985
605141, Mookie Betts,2020.0,627.25,449.0,0.2935,0.28425,0.009249999999999975,0.546,0.52325,0.02275,0.38575,0.006000000000000025,0.39175,0.416,2.0535334385266006,0.48444045861702145
605204, J.D. Davis,2020.5,409.0,256.5,0.27749999999999997,0.275,0.0025,0.47250000000000003,0.505,-0.03249999999999995,0.367,-0.01399999999999995,0.353,0.316,0.8013842208884611,-1.0142091854521302
605612, Harold Castro,2020.6666666666667,383.6666666666667,290.6666666666667,0.2816666666666667,0.2733333333333334,0.008333333333333299,0.3746666666666667,0.40233333333333327,-0.0276666666666666,0.30333333333333334,-0.010000000000000033,0.2933333333333333,0.268,-1.126656294872632,-0.40655212331053714
606115, Orlando Arcia,2019.6666666666667,382.0,272.0,0.2343333333333333,0.22866666666666666,0.005666666666666633,0.35766666666666663,0.35233333333333333,0.005333333333333333,0.2813333333333334,-0.00033333333333333365,0.28099999999999997,0.336,-1.5251898093036949,1.8625246170814844
606192, Teoscar Hernandez,2020.0,529.25,333.0,0.258,0.24975,0.00825,0.48875,0.496,-0.0072499999999999995,0.34375,-0.0012500000000000002,0.3425,0.316,0.4620921748187732,-0.6749171393824425
606466, Ketel Marte,2020.0,535.0,401.5,0.28675,0.27875,0.008,0.492,0.44775,0.04424999999999993,0.34550000000000003,0.01375,0.35925,0.355,1.0033437721204201,-0.1433571806182462
606992, Eric Haase,2021.5,366.0,231.5,0.2425,0.2365,0.006,0.451,0.43000000000000005,0.02099999999999995,0.312,0.007,0.319,0.233,-0.2972757378133894,-2.1987122819673317
607043, Brandon Nimmo,2020.3333333333333,531.3333333333334,337.0,0.2763333333333333,0.25833333333333336,0.017999999999999964,0.451,0.39966666666666667,0.051333333333333266,0.34833333333333333,0.020666666666666635,0.369,0.35,1.3184006720422738,-0.5959540236254646
607054, Jace Peterson,2020.3333333333333,292.0,185.0,0.22766666666666668,0.2233333333333333,0.004333333333333334,0.35766666666666663,0.349,0.008666666666666668,0.30266666666666664,0.0006666666666666666,0.3033333333333333,0.277,-0.803521012901499,-0.4821155077280136
607208, Trea Turner,2020.0,665.75,490.0,0.29875,0.28300000000000003,0.01574999999999995,0.47875,0.44675,0.03199999999999997,0.34325,0.01249999999999995,0.35575,0.306,0.8902464234305235,-1.3781512741649222
608070, Jose Ramirez,2020.0,640.25,479.0,0.26775000000000004,0.2665,0.0012500000000000245,0.52075,0.46199999999999997,0.058749999999999976,0.35075,0.014249999999999974,0.365,0.345,1.1891465592538206,-0.6042398539223761
608324, Alex Bregman,2020.0,612.75,442.75,0.27775,0.26125,0.01649999999999995,0.5,0.4375,0.06249999999999997,0.356,0.020999999999999974,0.377,0.345,1.5769088976191803,-0.9920021922877358
608369, Corey Seager,2020.6666666666667,537.6666666666666,393.3333333333333,0.2743333333333333,0.2783333333333333,-0.003999999999999968,0.48633333333333334,0.4996666666666667,-0.013333333333333334,0.365,-0.011666666666666633,0.35333333333333333,0.44,0.8121553969541662,2.3860102269992063
608671, Travis Jankowski,2018.0,387.0,276.0,0.259,0.235,0.024,0.346,0.286,0.06,0.276,0.0269999999999999,0.303,0.327,-0.8142921889672022,0.9040550991913353
608841, Joey Meneses,2022.0,240.0,172.0,0.324,0.267,0.0569999999999999,0.563,0.457,0.1059999999999999,0.332,0.063,0.395,0.324,2.1585524051672196,-2.1513134607943054
621020, Dansby Swanson,2020.0,606.75,405.25,0.2535,0.2525,0.0009999999999999749,0.42825,0.439,-0.010749999999999975,0.325,-0.00775,0.31725000000000003,0.336,-0.35382441215833677,0.6911592199361263
621028, Kevin Newman,2020.6666666666667,464.6666666666667,387.3333333333333,0.26933333333333337,0.26266666666666666,0.006666666666666665,0.37566666666666665,0.3453333333333333,0.030333333333333296,0.2876666666666667,0.009333333333333332,0.297,0.296,-1.008173358149882,0.24518862124475382
621035, Chris Taylor,2020.0,513.5,302.25,0.24775,0.226,0.02174999999999995,0.42925,0.38775000000000004,0.04149999999999995,0.3065,0.018999999999999975,0.3255,0.314,-0.08723780453215292,-0.1806031372656623
621043, Carlos Correa,2020.0,504.75,340.25,0.272,0.27075,0.0012499999999999998,0.48125,0.47250000000000003,0.00875,0.3585,-0.00375,0.35475,0.308,0.8579328952334102,-1.2908217687336632
621439, Byron Buxton,2020.6666666666667,310.3333333333333,201.33333333333334,0.264,0.262,0.0020000000000000317,0.5619999999999999,0.513,0.048999999999999995,0.35666666666666663,0.015000000000000001,0.37166666666666665,0.311,1.4045700805679089,-1.754934988216943
621493, Taylor Ward,2021.5,400.5,268.0,0.2655,0.2635,0.002,0.4555,0.4635,-0.008,0.3525,-0.004999999999999951,0.34750000000000003,0.329,0.6236598158043397,-0.4788809283460608
621563, Joey Wendle,2020.0,420.0,312.0,0.26375000000000004,0.25125,0.012499999999999999,0.38925,0.349,0.04024999999999998,0.29,0.014750000000000001,0.30475,0.259,-0.7577435146222531,-1.0230368011145725
621566, Matt Olson,2020.0,644.75,419.5,0.25625,0.26,-0.00375,0.50375,0.5115,-0.007749999999999974,0.3675,-0.009749999999999976,0.35775,0.403,0.9548734798247501,1.225496565296925
622534, Manuel Margot,2020.0,446.75,333.75,0.25175000000000003,0.251,0.0007499999999999998,0.382,0.3625,0.019499999999999976,0.2965,0.0017499999999999742,0.29825,0.287,-0.9677814479034895,-0.04277518655529511
622761, Jorge Mateo,2022.0,533.0,352.0,0.221,0.222,-0.001,0.379,0.344,0.035,0.272,0.009,0.281,0.261,-1.525189809303693,-0.20057452919898666
623912, Harold Ramirez,2020.6666666666667,414.0,317.3333333333333,0.2813333333333334,0.26666666666666666,0.014666666666666633,0.40599999999999997,0.39266666666666666,0.0133333333333333,0.30433333333333334,0.008,0.31233333333333335,0.342,-0.5126992591274775,1.0150819986077049
623993, Anthony Santander,2020.6666666666667,496.6666666666667,355.0,0.24733333333333332,0.262,-0.014666666666666666,0.4546666666666666,0.459,-0.004333333333333333,0.333,-0.011666666666666633,0.3213333333333333,0.34,-0.22187750535345954,0.6692442675995409
624413, Pete Alonso,2020.6666666666667,671.6666666666666,444.3333333333333,0.26433333333333336,0.26333333333333336,0.001,0.54,0.5263333333333334,0.013666666666666633,0.36999999999999994,0.0009999999999999998,0.371,0.359,1.3830277284365005,-0.4130091824660347
624414, Christian Arroyo,2022.0,300.0,235.0,0.286,0.292,-0.006,0.414,0.43,-0.016,0.33,-0.011,0.319,0.274,-0.2972757378133894,-1.0708847486673418
624424, Michael Conforto,2019.3333333333333,588.3333333333334,365.6666666666667,0.244,0.252,-0.007999999999999967,0.442,0.4563333333333333,-0.0143333333333333,0.35333333333333333,-0.012666666666666632,0.3406666666666667,0.326,0.40285070645739823,-0.3405957848503381
624428, Adam Frazier,2020.0,550.25,435.25,0.2745,0.273,0.0015000000000000005,0.39875,0.37775000000000003,0.02099999999999995,0.3145,0.005000000000000026,0.3195,0.307,-0.28111897371483274,-0.17927788840249304
624585, Jorge Soler,2020.0,461.0,282.75,0.24,0.2485,-0.008499999999999975,0.46675,0.49124999999999996,-0.024499999999999973,0.3565,-0.016499999999999973,0.33999999999999997,0.352,0.38130835432598814,0.396154271324967
624641, Edmundo Sosa,2021.0,326.0,228.0,0.271,0.266,0.005,0.389,0.394,-0.005,0.326,-0.004,0.322,0.314,-0.20033515322204948,-0.06750578857576572
628451, Andy Ibanez,2021.0,272.0,220.0,0.277,0.264,0.013,0.435,0.415,0.02,0.32,0.005,0.325,0.302,-0.10339456863070957,-0.494542236571981
630105, Jake Cronenworth,2021.5,663.5,473.5,0.2525,0.2485,0.003999999999999951,0.42500000000000004,0.39949999999999997,0.025500000000000002,0.3235,0.0060000000000000496,0.3295,0.3,0.04201630825630028,-0.6949690906931367
