player_id,full_name,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,era_minus_xera_diff,avg_zERA,zERA_2023,zscore_difference
605135, Chris Bassitt,664.6666666666666,451.3333333333333,0.227,0.22866666666666668,-0.0016666666666666661,0.367,0.36933333333333335,-0.0023333333333333335,0.288,0.29266666666666663,-0.004666666666666632,3.4599999999999995,-0.16766666666666666,3.6266666666666665,4.5,0.6783402630854003
605182, Mike Clevinger,492.0,320.0,0.221,0.22749999999999998,-0.00649999999999995,0.3715,0.39049999999999996,-0.01899999999999995,0.2875,0.30000000000000004,-0.012499999999999999,3.52,-0.35850000000000004,3.88,4.59,0.4133082618006423
605200, Zach Davies,636.6666666666666,467.6666666666667,0.25933333333333336,0.27299999999999996,-0.013666666666666633,0.43766666666666665,0.4603333333333333,-0.02266666666666667,0.33,0.34800000000000003,-0.018,4.473333333333334,-0.8716666666666667,5.343333333333334,5.18,-1.0400975083960022
605288, Adrian Houser,505.0,353.3333333333333,0.24333333333333332,0.24433333333333332,-0.0010000000000000002,0.37566666666666665,0.37599999999999995,-0.00033333333333326654,0.3053333333333333,0.31133333333333335,-0.006000000000000033,3.893333333333333,-0.27066666666666667,4.163333333333333,4.44,-0.16011241864698098
605397, Joe Musgrove,735.3333333333334,494.6666666666667,0.2313333333333333,0.237,-0.005666666666666632,0.39466666666666667,0.387,0.007666666666666666,0.295,0.298,-0.0029999999999999996,3.516666666666667,-0.26066666666666666,3.776666666666667,3.13,-1.0514709948191445
605400, Aaron Nola,802.6666666666666,514.6666666666666,0.22966666666666669,0.223,0.006666666666666667,0.38166666666666665,0.3706666666666667,0.010999999999999966,0.28833333333333333,0.284,0.004333333333333334,3.9166666666666665,0.47733333333333333,3.44,3.81,0.18439041704475068
605483, Blake Snell,508.6666666666667,290.6666666666667,0.22366666666666668,0.21466666666666667,0.009,0.36933333333333335,0.36433333333333334,0.005000000000000036,0.296,0.293,0.0029999999999999337,3.956666666666667,0.27066666666666667,3.6833333333333336,3.84,-0.1325600678090314
607192, Tyler Glasnow,340.0,190.0,0.176,0.188,-0.012,0.319,0.331,-0.012,0.246,0.257,-0.011,2.66,-0.081,2.74,4.03,1.4346609815586229
607259, Nick Martinez,448.0,308.0,0.239,0.233,0.0059999999999999,0.398,0.372,0.026,0.315,0.304,0.011,3.47,-0.36,3.83,4.41,0.28632845248979166
607536, Kyle Freeland,584.3333333333334,429.0,0.287,0.26766666666666666,0.0193333333333333,0.4936666666666667,0.4566666666666667,0.03699999999999997,0.35566666666666663,0.3393333333333333,0.0163333333333333,5.196666666666666,0.1526666666666667,5.043333333333333,5.46,-0.2990334675394031
607625, Seth Lugo,293.0,185.5,0.21250000000000002,0.20800000000000002,0.0045000000000000005,0.347,0.34450000000000003,0.0024999999999999996,0.26449999999999996,0.26349999999999996,0.001,3.1500000000000004,0.20500000000000002,2.9450000000000003,4.35,1.4933442800054102
608337, Lucas Giolito,707.3333333333334,445.6666666666667,0.23199999999999998,0.22833333333333336,0.0036666666666666666,0.4073333333333333,0.37566666666666665,0.03166666666666663,0.30233333333333334,0.2936666666666667,0.008666666666666633,3.9466666666666668,0.28600000000000003,3.66,4.63,0.7740445200038225
608344, Cole Irvin,754.5,580.5,0.263,0.2695,-0.006500000000000001,0.42,0.448,-0.028000000000000004,0.3145,0.331,-0.0165,4.11,-0.5515,4.66,6.14,1.003971107582338
