player_id,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,era_minus_xera_diff,avg_zERA,zERA_2023,zscore_difference
502043,751.0,522.5,0.2545,0.25575000000000003,-0.001249999999999975,0.40625,0.40425,0.002,0.31575,0.32,-0.0042499999999999994,4.305,-0.0955,4.3975,4.54,-0.3448921575370184
502085,273.5,155.5,0.178,0.1865,-0.0085,0.3175,0.32699999999999996,-0.00949999999999995,0.265,0.276,-0.011,2.815,-0.3335,3.15,3.37,0.1950060272283175
502171,561.6666666666666,401.3333333333333,0.262,0.25533333333333336,0.0066666666666665994,0.3893333333333333,0.38166666666666665,0.007666666666666634,0.309,0.30733333333333335,0.0016666666666665993,4.13,0.11099999999999999,4.02,4.76,0.3950716862948622
502624,483.6666666666667,339.6666666666667,0.24533333333333332,0.24966666666666668,-0.0043333333333333,0.4653333333333333,0.44766666666666666,0.017666666666666667,0.33433333333333337,0.3356666666666667,-0.0013333333333333333,4.963333333333334,0.032999999999999995,4.93,5.12,-0.4944120241782183
506433,727.6666666666666,463.3333333333333,0.214,0.21933333333333335,-0.005333333333333333,0.39033333333333337,0.3873333333333333,0.002999999999999968,0.2846666666666667,0.29033333333333333,-0.005666666666666632,3.766666666666667,0.19899999999999998,3.5666666666666664,3.65,-0.09659237847471513
518397,268.0,183.0,0.239,0.226,0.0129999999999999,0.345,0.313,0.0319999999999999,0.295,0.283,0.012,3.68,0.332,3.35,3.63,0.1811944808164727
518489,252.0,170.5,0.259,0.251,0.008,0.44599999999999995,0.4455,0.0004999999999999519,0.321,0.322,-0.0010000000000000009,5.3149999999999995,0.8175,4.495,3.87,-1.1519003236216365
518617,264.0,142.25,0.22675,0.213,0.013749999999999974,0.3715,0.34650000000000003,0.024999999999999977,0.32175,0.31225,0.009499999999999974,4.5525,0.40025,4.155,4.03,-0.5237572841162622
518876,749.3333333333334,538.0,0.25066666666666665,0.25733333333333336,-0.006666666666666667,0.417,0.436,-0.018999999999999965,0.30866666666666664,0.32166666666666666,-0.012999999999999965,4.076666666666667,-0.41333333333333333,4.49,4.35,-0.662902627553619
518886,247.33333333333334,127.33333333333333,0.17433333333333334,0.17833333333333332,-0.003999999999999968,0.3093333333333333,0.304,0.005333333333333333,0.262,0.2643333333333333,-0.0023333333333333006,2.9166666666666665,0.0020000000000000018,2.9166666666666665,2.9,0.0437154530240742
