Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
2023,"Gabriel Moreno","ARI",273,0.05860806,0.2014652,0.29090909,0.2749004,0.31501832,0.38645418,0.7014725,0.11155378,0.32653061,30.012843145311674,-3.151470230638183,0.3044062774259966,87.81230397865653,22664
2023,"Maikel Garcia","KCR",385,0.06753247,0.21038961,0.32098765,0.28323699,0.328125,0.37572254,0.70384754,0.09248555,0.34686347,43.01889836927683,-3.751287160908872,0.3065782291814685,90.3586159838935,22715
2023,"Geraldo Perdomo","ARI",390,0.12564103,0.16410256,0.765625,0.26934985,0.36939314,0.40247678,0.77186992,0.13312693,0.31640625,54.61889362262236,7.2413030855511344,0.3407348370741284,112.16402322301013,22799
2023,"Yainer Diaz","HOU",298,0.02013423,0.18456376,0.10909091,0.28621908,0.30201342,0.54063604,0.84264946,0.25441696,0.29166667,44.28790714796044,8.086568737582944,0.35107276223649914,125.14474247035744,23003
2023,"Ryan Noda","OAK",350,0.17714286,0.33142857,0.53448276,0.23214286,0.38285714,0.41785714,0.80071428,0.18571428,0.35064935,53.34461019407569,10.826259712088694,0.3556525872908212,132.96960195809822,23312
2023,"Jose Caballero","SEA",248,0.10887097,0.21774194,0.5,0.24,0.36842105,0.34,0.70842105,0.1,0.30612245,31.350468876913673,1.2231805353914549,0.324284213515911,110.76183097066266,23401
2023,"Wander Franco","TBR",491,0.08553971,0.14052953,0.60869565,0.28054299,0.34419552,0.47511312,0.81930864,0.19457013,0.29722222,72.16352295811505,12.516351281956151,0.3490886078750501,128.25172662029942,23667
2023,"Julio Rodriguez","SEA",566,0.06537102,0.24911661,0.26241135,0.27745665,0.33510638,0.46050096,0.79560734,0.18304431,0.34453782,79.7724264471725,11.014179667730668,0.34181130059900133,122.93743689426083,23697
2023,"Ezequiel Duran","TEX",378,0.05555556,0.27513228,0.20192308,0.28735632,0.33687003,0.47413793,0.81100796,0.18678161,0.37068966,54.96806380817686,9.048245287630904,0.34721326875559827,121.83162840727428,23733
2023,"Alek Thomas","ARI",282,0.04964539,0.23049645,0.21538462,0.24714829,0.29078014,0.41444867,0.70522881,0.16730038,0.30051813,30.2716926202894,-3.985949768054409,0.30128062704703984,85.71712153207484,23792
2023,"Ji Hwan Bae","PIT",260,0.08846154,0.23846154,0.37096774,0.23913043,0.31128405,0.31304348,0.62432753,0.07391305,0.31547619,23.56086857068613,-8.024191787361355,0.2810990499615205,73.4640715256509,23818
2023,"Ezequiel Tovar","COL",474,0.0443038,0.27004219,0.1640625,0.26067416,0.29809725,0.43146067,0.72955792,0.17078651,0.33333333,55.33497073926557,-2.2470239134825367,0.31261428604670355,80.2100815962115,24064
2023,"Steven Kwan","CLE",559,0.09302326,0.10554562,0.88135593,0.27054108,0.34050179,0.38076152,0.72126331,0.11022044,0.29612756,67.10950710004941,-0.7983726697526734,0.316610546956817,100.46328420258797,24610
2023,"Jarren Duran","BOS",362,0.06353591,0.24861878,0.25555556,0.29518072,0.34444444,0.48192771,0.82637215,0.18674699,0.38135593,54.34001457543406,10.363892076921795,0.3528745132900546,120.15994678452658,24617
2023,"Ryan Jeffers","MIN",245,0.10204082,0.28979592,0.35211268,0.27884615,0.37759336,0.47596154,0.8535549,0.19711539,0.3828125,40.58353119990898,10.82068586251808,0.37161896733327526,140.24076645577506,24618
2023,"Owen Miller","MIL",310,0.0516129,0.19354839,0.26666667,0.26388889,0.30322581,0.375,0.67822581,0.11111111,0.31277533,31.3357176046683,-6.323392822234468,0.29372390149866495,81.96232816352327,24655
2023,"Brendan Donovan","STL",371,0.08894879,0.14285714,0.62264151,0.28440367,0.36486486,0.42201835,0.78688321,0.13761468,0.31060606,53.207356238669405,8.137904727763193,0.34479777806479,120.12057914483356,24679
2023,"James Outman","LAD",426,0.11737089,0.32159624,0.3649635,0.24931507,0.35211268,0.42739726,0.77950994,0.17808219,0.35348837,59.788560327087474,8.037653740440431,0.3410971274095423,115.86592847948407,24770
2023,"Brenton Doyle","COL",311,0.06109325,0.36334405,0.16814159,0.19014085,0.2483871,0.31338028,0.56176738,0.12323943,0.27710843,19.53346150620007,-18.247129922079807,0.2475467412702499,36.59407816357638,25479
2023,"Will Brennan","CLE",356,0.03089888,0.12921348,0.23913043,0.25663717,0.28932584,0.35988201,0.64920785,0.10324484,0.28373702,32.64789487260286,-10.599341617646772,0.2824127151932515,76.70695087573445,25660
2023,"Bobby Witt Jr.","KCR",551,0.04900181,0.18330309,0.26732673,0.28015564,0.31876138,0.50583658,0.82459796,0.22568094,0.30179028,80.90620631899485,13.970174560209598,0.3489229204659036,119.77435812013906,25764
2023,"CJ Abrams","WSN",464,0.04310345,0.19827586,0.2173913,0.25,0.30151844,0.41121495,0.71273339,0.16121495,0.29012346,52.757209616128684,-3.6099750228483702,0.3089471266740315,91.15122398000139,25768
2023,"Blake Sabol","SFG",294,0.06462585,0.34353741,0.18811881,0.24626866,0.30375427,0.39925373,0.703008,0.15298507,0.34810127,32.709526006274274,-3.0058883985948084,0.3059985086372688,92.35347843145438,25805
2023,"Shea Langeliers","OAK",391,0.07161125,0.29411765,0.24347826,0.20448179,0.26923077,0.37254902,0.64177979,0.16806723,0.26086957,34.16865237310564,-13.330419165342697,0.27720108474652794,78.47140870070159,25816
2023,"Corbin Carroll","ARI",498,0.09236948,0.19678715,0.46938776,0.27522936,0.35425101,0.50229358,0.85654459,0.22706422,0.309375,79.98621446968309,19.488675783884453,0.3655477641320374,128.79659658119715,25878
2023,"Michael Harris II","ATL",393,0.0610687,0.19083969,0.32,0.28176796,0.32908163,0.44475138,0.77383301,0.16298342,0.32616487,52.26980301079866,4.527769469596114,0.3322335199626815,105.81248067860133,25931
2023,"Kerry Carpenter","DET",315,0.07301587,0.22857143,0.31944444,0.2877193,0.35031847,0.54736842,0.89768689,0.25964912,0.31958763,54.029896637886324,15.763381204098017,0.3787087232638628,145.00799388119805,25961
2023,"Riley Greene","DET",383,0.08355091,0.28198433,0.2962963,0.29512894,0.35509138,0.46418338,0.81927476,0.16905444,0.3982684,57.8317499776412,11.304526450209712,0.3539436910855864,127.80437806880043,25976
2023,"Francisco Alvarez","NYM",340,0.07647059,0.25,0.30588235,0.21612903,0.28529412,0.44516129,0.73045541,0.22903226,0.2254902,39.996785185431435,-1.3067552827845053,0.31369668701115777,101.72874048093776,26121
2023,"Brett Baty","NYM",311,0.08681672,0.27652733,0.31395349,0.21582734,0.28896104,0.33093525,0.61989629,0.11510791,0.28494624,26.913860201143244,-10.866731227136635,0.27617785489404356,76.57915913388355,26123
2023,"Andrew Vaughn","CHW",481,0.06444906,0.20790021,0.31,0.25342466,0.31600832,0.42694064,0.74294896,0.17351598,0.29320988,59.89266688269122,1.460305220303376,0.32199649069760294,103.79557536682601,26197
2023,"Adley Rutschman","BAL",541,0.13123845,0.14972274,0.87654321,0.27253219,0.36783734,0.42703863,0.79487597,0.15450644,0.2983871,78.09221453206364,12.370992787049456,0.3459220289516805,121.22924825819761,26288
2023,"Gunnar Henderson","BAL",463,0.09935205,0.26781857,0.37096774,0.24817518,0.32683983,0.47931873,0.80615856,0.23114355,0.30223881,66.04245771251144,9.796754074911494,0.3438618454653891,119.7980930331181,26289
2023,"Bryson Stott","PHI",509,0.06090373,0.15127701,0.4025974,0.29677419,0.34251969,0.44086022,0.78337991,0.14408603,0.32898172,69.80849382838088,7.974664127434068,0.3372359021880923,110.1602166329422,26294
2023,"Josh Jung","TEX",461,0.06073753,0.29284165,0.20740741,0.27400468,0.32321041,0.48946136,0.81267177,0.21545668,0.34926471,66.81253913613443,10.809797501288708,0.34662381790723823,121.4221524226489,26299
2023,"Spencer Steer","CIN",521,0.10172745,0.19961612,0.50961538,0.27252747,0.35700576,0.46373626,0.82074202,0.19120879,0.31454006,79.16132062504892,15.869718907576837,0.3550830610425367,116.5467399049001,26323
2023,"JJ Bleday","OAK",284,0.13380282,0.23239437,0.57575758,0.2033195,0.31338028,0.37344398,0.68682426,0.17012448,0.23214286,31.162518928859754,-3.3380854622382707,0.30415294749636046,97.19415813380404,26368
2023,"Elly De La Cruz","CIN",292,0.06849315,0.34246575,0.2,0.25555556,0.30821918,0.46296296,0.77118214,0.2074074,0.3625,37.10549035402241,1.6330379519075382,0.325080989966343,96.43578536464264,26668
2023,"Spencer Torkelson","DET",535,0.09906542,0.2411215,0.41085271,0.23516949,0.3164794,0.44491525,0.76139465,0.20974576,0.27160494,69.0049224577542,4.0125867210026405,0.3273824236406394,109.35296490996586,27465
2023,"Jordan Walker","STL",334,0.07784431,0.22754491,0.34210526,0.25742574,0.32634731,0.41584158,0.74218889,0.15841584,0.31018519,42.25089143745387,1.67623697750057,0.3243885664882774,106.43989939524691,27475
2023,"Patrick Bailey","SFG",272,0.05882353,0.25735294,0.22857143,0.256,0.30740741,0.396,0.70340741,0.14,0.33142857,30.309698595697412,-2.7331337788753385,0.3062106364303165,92.4956716951085,27478
2023,"Ha-Seong Kim","SDP",489,0.11656442,0.19631902,0.59375,0.27962085,0.36701031,0.4478673,0.81487761,0.16824645,0.32371795,74.42950509402543,15.025295420620731,0.3554045416645168,127.53169982531627,27506
2023,"Edouard Julien","MIN",277,0.12635379,0.29602888,0.42682927,0.28813559,0.38043478,0.47457627,0.85501105,0.18644068,0.39455782,45.50872781606636,11.858490434608079,0.3699834318696589,139.10460303143316,27534
2023,"Alec Burleson","STL",293,0.06484642,0.12286689,0.52777778,0.2481203,0.30103806,0.40977444,0.7108125,0.16165414,0.25892857,32.88691336634792,-2.7070200371440594,0.30718704944663394,94.9093978385576,27615
2023,"Anthony Volpe","NYY",466,0.09012876,0.27467811,0.328125,0.21582734,0.29247312,0.39328537,0.68575849,0.17745803,0.26642336,49.014992697875954,-7.595153943855314,0.29866976404702794,88.94531385819424,27647
2023,"Vinnie Pasquantino","KCR",260,0.09615385,0.11923077,0.80645161,0.24675325,0.32432432,0.43722944,0.76155376,0.19047619,0.25,33.463377660535066,1.8783173024875817,0.32704959931540584,104.5795378224921,27676
2023,"Michael Massey","KCR",360,0.05277778,0.21944444,0.24050633,0.22590361,0.27094972,0.36144578,0.6323955,0.13554217,0.26315789,30.636080509171208,-13.097079986586849,0.27444110835730695,68.0338042899094,27684
2023,"Joey Wiemer","MIL",384,0.08854167,0.2734375,0.32380952,0.2122093,0.2890625,0.375,0.6640625,0.1627907,0.26315789,37.97994789571649,-8.668756633092107,0.2910975886819263,80.20186111003922,27690
2023,"Matt McLain","CIN",385,0.08051948,0.28051948,0.28703704,0.29682997,0.36623377,0.51585014,0.88208391,0.21902017,0.39285714,65.80916627521046,19.038980745024755,0.377996200090879,131.9058495012191,29695
2023,"Seiya Suzuki","CHC",431,0.09976798,0.23897912,0.41747573,0.26315789,0.33642691,0.42894737,0.76537428,0.16578948,0.32222222,56.74004793422712,4.381736340694556,0.3305992267852606,107.50358467917542,30116
2023,"Zach Neto","LAA",252,0.04761905,0.21428571,0.22222222,0.24107143,0.31474104,0.41071429,0.72545533,0.16964286,0.2804878,30.299389956162894,-0.31382239086774677,0.31683119810909866,98.93801126810318,31347
2023,"Masataka Yoshida","BOS",474,0.06329114,0.12658228,0.5,0.29425287,0.34810127,0.45747126,0.80557253,0.16321839,0.31593407,69.32064916895195,11.738654516203834,0.3482121552344616,116.92112939915616,31837
